depth_top	depth_bot	duration	dur_unc
211.5	211.725	1.0	0.004735149140570272
211.725	211.925	1.0	0.00471405684761983
211.925	212.15	1.0	0.004693243929669855
212.15	212.325	1.0	0.004672704273230188
212.325	212.525	1.0	0.0046524319505398815
212.525	212.7	1.0	0.00463242121230012
212.7	212.9	1.0	0.004612666480820149
212.9	213.175	1.0	0.004593162343550006
213.175	213.425	1.0	0.004573903546759794
213.425	213.65	1.0	0.00455488498967016
213.65	213.85	1.0	0.004536101718729757
213.85	214.075	1.0	0.004517548922210235
214.075	214.325	1.0	0.004499221925060137
214.325	214.55	1.0	0.0044811161838897995
214.55	214.7	1.0	0.004463227282289761
214.7	214.925	1.0	0.004445550926280184
214.925	215.2	1.0	0.004428082940020062
215.2	215.375	1.0	0.004410819261570165
215.375	215.575	1.0	0.004393755939089861
215.575	215.8	1.0	0.004376889126819883
215.8	216.1	1.0	0.004360215081649965
216.1	216.3	1.0	0.004343730159470205
216.3	216.5	1.0	0.00432743081193987
216.5	216.7	1.0	0.004311313583210019
216.7	216.9	1.0	0.0042953751068299795
216.9	217.125	1.0	0.0042796121028998435
217.125	217.375	1.0	0.004264021375110172
217.375	217.6	1.0	0.004248599808089892
217.6	217.8	1.0	0.004233344364759972
217.8	218.0	1.0	0.0042182520838700555
218.0	218.25	1.0	0.004203320077510231
218.25	218.475	1.0	0.00418854552883996
218.475	218.675	1.0	0.004173925689860081
218.675	218.875	1.0	0.004159457879229667
218.875	219.05	1.0	0.00414513948023032
219.05	219.275	1.0	0.0041309679387500076
219.275	219.533	1.0	0.004116940761429877
219.533	219.75	1.0	0.004103055513729803
219.75	219.975	1.0	0.004089309818219977
219.975	220.225	1.0	0.004075701352860062
220.225	220.425	1.0	0.004062227849350286
220.425	220.625	1.0	0.004048887091499864
220.625	220.825	1.0	0.004035676913789921
220.825	221.1	1.0	0.004022595199780099
221.1	221.3	1.0	0.004009639880810045
221.3	221.5	1.0	0.003996808934489948
221.5	221.7	1.0	0.003984100383479738
221.7	221.9	1.0	0.003971512294200341
221.9	222.125	1.0	0.003959042775500077
222.125	222.325	1.0	0.003946689977599949
222.325	222.5	1.0	0.003934452090839979
222.5	222.725	1.0	0.003922327344579646
222.725	222.925	1.0	0.003910314006200011
222.925	223.1	1.0	0.0038984103799402092
223.1	223.3	1.0	0.003886614805999944
223.3	223.575	1.0	0.0038749256594998727
223.575	223.8	1.0	0.003863341349560123
223.8	224.05	1.0	0.0038518603184298783
224.05	224.275	1.0	0.0038404810405303635
224.275	224.475	1.0	0.0038292020216696976
224.475	224.65	1.0	0.003818021798200011
224.65	224.95	1.0	0.0038069389361901074
224.95	225.15	1.0	0.003795952030699823
225.15	225.325	1.0	0.0037850597050099744
225.325	225.525	1.0	0.0037742606098603027
225.525	225.7	1.0	0.0037635534228499523
225.7	225.875	1.0	0.003752936847619903
225.875	226.05	1.0	0.0037424096133400475
226.05	226.225	1.0	0.003731970473900059
226.225	226.425	1.0	0.0037216182074999438
226.425	226.625	1.0	0.0037113516158298054
226.625	226.775	1.0	0.003701169523670167
226.775	226.975	1.0	0.0036910707781800944
226.975	227.2	1.0	0.0036810542484899678
227.2	227.45	1.0	0.0036711188250500015
227.45	227.675	1.0	0.0036612634191399707
227.675	227.85	1.0	0.0036514869624801882
227.85	228.05	1.0	0.0036417884065396144
228.05	228.25	1.0	0.0036321667222702914
228.25	228.45	1.0	0.003622620899510043
228.45	228.675	1.0	0.0036131499465699157
228.675	228.875	1.0	0.0036037528898797966
228.875	229.05	1.0	0.0035944287734301916
229.05	229.25	1.0	0.003585176658480016
229.25	229.45	1.0	0.00357599562310984
229.45	229.7	1.0	0.0035668847618199884
229.7	229.975	1.0	0.003557843185209908
229.975	230.225	1.0	0.0035488700195602796
230.225	230.45	1.0	0.0035399644064999514
230.45	230.675	1.0	0.003531125502689747
230.675	230.9	1.0	0.003522352479410351
230.9	231.125	1.0	0.0035136445223100665
231.125	231.325	1.0	0.003505000831069971
231.325	231.5	1.0	0.003496420619069962
231.5	231.725	1.0	0.003487903113089885
231.725	231.95	1.0	0.0034794475530901536
231.95	232.2	1.0	0.0034710531917796494
232.2	232.4	1.0	0.0034627192945002605
232.4	232.625	1.0	0.0034544451388400788
232.625	232.975	1.0	0.0034462300144597613
232.975	233.15	1.0	0.0034380732226999555
233.15	233.375	1.0	0.003429974076539999
233.375	233.6	1.0	0.0034219319001400628
233.6	233.85	1.0	0.0034139460287399004
233.85	234.1	1.0	0.0034060158083901726
234.1	234.25	1.0	0.0033981405957099753
234.25	234.55	1.0	0.003390319757719862
234.55	234.75	1.0	0.0033825526715300924
234.75	234.975	1.0	0.003374838724260254
234.975	235.175	1.0	0.00336717731271996
235.175	235.375	1.0	0.0033595678432796205
235.375	235.575	1.0	0.003352009731680372
235.575	235.775	1.0	0.0033445024027698445
235.775	235.95	1.0	0.0033370452904200043
235.95	236.15	1.0	0.0033296378372900115
236.15	236.35	1.0	0.0033222794946499157
236.35	236.55	1.0	0.003314969722210126
236.55	236.75	1.0	0.0033077079880099447
236.75	236.95	1.0	0.0033004937681497815
236.95	237.2	1.0	0.003293326546760067
237.2	237.425	1.0	0.0032862058157103746
237.425	237.7	1.0	0.0032791310745898805
237.7	237.9	1.0	0.0032721018304697758
237.9	238.1	1.0	0.0032651175977500557
238.1	238.325	1.0	0.00325817789813021
238.325	238.525	1.0	0.0032512822603498748
238.525	238.75	1.0	0.00324443022008003
238.75	238.95	1.0	0.003237621319879924
238.95	239.15	1.0	0.003230855108939945
239.15	239.375	1.0	0.0032241311430301067
239.375	239.6	1.0	0.0032174489844001286
239.6	239.825	1.0	0.00321080820158981
239.825	239.975	1.0	0.0032042083693402112
239.975	240.175	1.0	0.0031976490685199366
240.175	240.375	1.0	0.0031911298859599313
240.375	240.55	1.0	0.00318465041435978
240.55	240.725	1.0	0.0031782102521900057
240.725	240.925	1.0	0.0031718090035903757
240.925	241.125	1.0	0.0031654462782397808
241.125	241.425	1.0	0.0031591216912998377
241.425	241.6	1.0	0.0031528348632603453
241.6	241.825	1.0	0.003146585419939729
241.825	242.0	1.0	0.0031403729922301338
242.0	242.2	1.0	0.0031341972162097775
242.2	242.425	1.0	0.003128057732870282
242.425	242.625	1.0	0.003121954188139764
242.625	242.825	1.0	0.0031158862327602677
242.825	243.006	1.0	0.0031098535222100487
243.006	243.15	1.0	0.003103855716599657
243.15	243.375	1.0	0.0030978924806399633
243.375	243.575	1.0	0.0030919634835102627
243.575	243.825	1.0	0.0030860683988298554
243.825	244.025	1.0	0.003080206904499949
244.025	244.225	1.0	0.0030743786827800434
244.225	244.425	1.0	0.0030685834200401274
244.425	244.625	1.0	0.003062820806809974
244.625	244.825	1.0	0.003057090537669893
244.825	245.125	1.0	0.0030513923111801233
245.125	245.35	1.0	0.0030457258298302037
245.35	245.525	1.0	0.003040090799929729
245.525	245.7	1.0	0.0030344869316301093
245.7	245.95	1.0	0.003028913938770028
245.95	246.15	1.0	0.003023371538850128
246.15	246.475	1.0	0.003017859453019689
246.475	246.7	1.0	0.003012377405910094
246.7	246.975	1.0	0.0030069251257098806
246.975	247.175	1.0	0.0030015023439902144
247.175	247.35	1.0	0.002996108795700003
247.35	247.55	1.0	0.002990744219139696
247.55	247.8	1.0	0.002985408355870245
247.8	248.0	1.0	0.002980100950650044
248.0	248.2	1.0	0.0029748217513998476
248.2	248.475	1.0	0.0029695705092001035
248.475	248.75	1.0	0.0029643469781399645
248.75	248.95	1.0	0.0029591509153701345
248.95	249.125	1.0	0.0029539820809598716
249.125	249.35	1.0	0.0029488402379698186
249.35	249.6	1.0	0.002943725152290355
249.6	249.8	1.0	0.0029386365926398206
249.8	250.025	1.0	0.0029335743305600737
250.025	250.25	1.0	0.002928538140309911
250.25	250.65	1.0	0.0029235277988601815
250.65	250.825	1.0	0.002918543085849823
250.825	251.025	1.0	0.002913583783549889
251.025	251.325	1.0	0.002908649676760078
251.325	251.525	1.0	0.0029037405528802296
251.525	251.725	1.0	0.002898856201799749
251.725	251.9	1.0	0.0028939964158500864
251.9	252.125	1.0	0.002889160989819839
252.125	252.425	1.0	0.0028843497208699276
252.425	252.625	1.0	0.0028795624085300453
252.625	252.925	1.0	0.002874798854640037
252.925	253.125	1.0	0.0028700588633503443
253.125	253.4	1.0	0.0028653422410296336
253.4	253.625	1.0	0.0028606487962901106
253.625	253.85	1.0	0.002855978339930232
253.85	254.1	1.0	0.0028513306848996223
254.1	254.3	1.0	0.002846705646270209
254.3	254.475	1.0	0.00284210304121002
254.475	254.7	1.0	0.0028375226889401084
254.7	254.875	1.0	0.002832964410729666
254.875	255.1	1.0	0.002828428029840069
255.1	255.375	1.0	0.0028239133715199927
255.375	255.6	1.0	0.002819420262960115
255.6	255.775	1.0	0.002814948533230055
255.775	255.975	1.0	0.0028104980133698554
255.975	256.15	1.0	0.0028060685362101268
256.15	256.425	1.0	0.002801659936479961
256.425	256.625	1.0	0.002797272050650168
256.625	256.8	1.0	0.002792904717059841
256.8	257.0	1.0	0.0027885577757498226
257.0	257.225	1.0	0.0027842310685000093
257.225	257.425	1.0	0.002779924438859993
257.425	257.6	1.0	0.002775637731990077
257.6	257.8	1.0	0.0027713707947900623
257.8	258.0	1.0	0.002767123475730049
258.0	258.3	1.0	0.0027628956249698966
258.3	258.5	1.0	0.0027586870942299946
258.5	258.7	1.0	0.0027544977367801593
258.7	258.9	1.0	0.0027503274075399986
258.9	259.1	1.0	0.0027461759628297777
259.1	259.35	1.0	0.0027420432606102274
259.35	259.575	1.0	0.0027379291602400713
259.575	259.775	1.0	0.0027338335225999266
259.775	259.975	1.0	0.002729756210030132
259.975	260.175	1.0	0.002725697086239709
260.175	260.4	1.0	0.0027216560164400327
260.4	260.625	1.0	0.0027176328671800754
260.625	260.825	1.0	0.0027136275063801563
260.825	261.05	1.0	0.00270963980335992
261.05	261.3	1.0	0.0027056696287499626
261.3	261.475	1.0	0.002701716854519809
261.475	261.7	1.0	0.002697781353929951
261.7	261.9	1.0	0.0026938630015300724
261.9	262.075	1.0	0.002689961673159935
262.075	262.3	1.0	0.002686077245890317
262.3	262.475	1.0	0.0026822095980398863
262.475	262.7	1.0	0.002678358609180087
262.7	262.875	1.0	0.0026745241600298897
262.875	263.1	1.0	0.002670706132549938
263.1	263.3	1.0	0.0026669044098501793
263.3	263.525	1.0	0.002663118876220061
263.525	263.7	1.0	0.0026593494170898957
263.7	263.9	1.0	0.0026555959189997758
263.9	264.1	1.0	0.002651858269639984
264.1	264.375	1.0	0.002648136357800368
264.375	264.575	1.0	0.0026444300733299286
264.575	264.8	1.0	0.0026407393071896657
264.8	265.025	1.0	0.002637063951390406
265.025	265.225	1.0	0.0026334038989697106
265.225	265.4	1.0	0.0026297590440402807
265.4	265.7	1.0	0.002626129281719791
265.7	265.9	1.0	0.0026225145081300028
265.9	266.075	1.0	0.0026189146203901004
266.075	266.25	1.0	0.002615329516619802
266.25	266.575	1.0	0.002611759095900279
266.575	266.775	1.0	0.0026082032582896986
266.775	266.95	1.0	0.002604661904760164
266.95	267.125	1.0	0.0026011349372798698
267.125	267.325	1.0	0.002597622258690091
267.325	267.5	1.0	0.0025941237727700184
267.5	267.7	1.0	0.002590639384210114
267.7	267.95	1.0	0.002587168998569922
267.95	268.2	1.0	0.0025837125223397983
268.2	268.425	1.0	0.002580269862820117
268.425	268.625	1.0	0.002576840928230073
268.625	268.825	1.0	0.002573425627599768
268.825	269.025	1.0	0.0025700238708203926
269.025	269.225	1.0	0.0025666355686095876
269.225	269.45	1.0	0.0025632606325203255
269.45	269.65	1.0	0.0025598989749000545
269.65	269.825	1.0	0.00255655050888004
269.825	270.025	1.0	0.002553215148449972
270.025	270.275	1.0	0.0025498928083198535
270.275	270.5	1.0	0.002546583403990166
270.5	270.7	1.0	0.0025432868517496487
270.7	270.9	1.0	0.0025400030686202335
270.9	271.1	1.0	0.002536731972380135
271.1	271.325	1.0	0.002533473481549642
271.325	271.525	1.0	0.0025302275153702425
271.525	271.725	1.0	0.002526993993809956
271.725	271.925	1.0	0.002523772837569993
271.925	272.175	1.0	0.0025205639680199177
272.175	272.35	1.0	0.0025173673072598213
272.35	272.575	1.0	0.00251418277806037
272.575	272.85	1.0	0.0025110103038898934
272.85	273.05	1.0	0.0025078498088699774
273.05	273.225	1.0	0.0025047012178198713
273.225	273.4	1.0	0.0025015644561801054
273.4	273.55	1.0	0.0024984394500799922
273.55	273.7	1.0	0.0024953261262599113
273.7	273.875	1.0	0.0024922244121299286
273.875	274.075	1.0	0.0024891342357102886
274.075	274.25	1.0	0.002486055525629638
274.25	274.425	1.0	0.0024829882111800927
274.425	274.65	1.0	0.0024799322222097686
274.65	274.875	1.0	0.0024768874892204806
274.875	275.1	1.0	0.0024738539432496154
275.1	275.275	1.0	0.002470831515990035
275.275	275.5	1.0	0.0024678201396701738
275.5	275.725	1.0	0.002464819747109992
275.725	276.0	1.0	0.002461830271720089
276.0	276.25	1.0	0.0024588516474199906
276.25	276.475	1.0	0.002455883808759829
276.475	276.675	1.0	0.0024529266907702407
276.675	276.875	1.0	0.002449980229100035
276.875	277.1	1.0	0.0024470443598803016
277.1	277.275	1.0	0.002444119019779478
277.275	277.5	1.0	0.002441204146050424
277.5	277.7	1.0	0.0024382996763998577
277.7	277.9	1.0	0.0024354055490896087
277.9	278.125	1.0	0.0024325217029002033
278.125	278.4	1.0	0.0024296480770900075
278.4	278.6	1.0	0.0024267846114298663
278.6	278.8	1.0	0.002423931246200439
278.8	279.025	1.0	0.0024210879221495674
279.025	279.25	1.0	0.0024182545805402356
279.25	279.4	1.0	0.0024154311630795178
279.4	279.6	1.0	0.0024126176119700915
279.6	279.875	1.0	0.002409813869900468
279.875	280.1	1.0	0.0024070198799801545
280.1	280.3	1.0	0.002404235585829362
280.3	280.55	1.0	0.0024014609314901847
280.55	280.75	1.0	0.0023986958614496956
280.75	280.95	1.0	0.0023959403206905705
280.95	281.15	1.0	0.0023931942545800666
281.15	281.325	1.0	0.0023904576089401885
281.325	281.6	1.0	0.0023877303300698927
281.6	281.8	1.0	0.002385012364599426
281.8	281.975	1.0	0.002382303659699936
281.975	282.175	1.0	0.002379604162860538
282.175	282.45	1.0	0.002376913822059734
282.45	282.625	1.0	0.002374232585630409
282.625	282.8	1.0	0.0023715604023495374
282.8	283.0	1.0	0.0023688972213902204
283.0	283.175	1.0	0.0023662429923101413
283.175	283.375	1.0	0.002363597665070216
283.375	283.575	1.0	0.002360961190039923
283.575	283.775	1.0	0.0023583335179298004
283.775	283.95	1.0	0.0023557145998900353
283.95	284.125	1.0	0.0023531043873994406
284.125	284.325	1.0	0.0023505028323507204
284.325	284.5	1.0	0.0023479098869696458
284.5	284.675	1.0	0.0023453255039003196
284.675	284.95	1.0	0.0023427496361092537
284.95	285.15	1.0	0.0023401822369306657
285.15	285.325	1.0	0.002337623260079802
285.325	285.5	1.0	0.0023350726595801063
285.5	285.675	1.0	0.0023325303898698024
285.675	285.875	1.0	0.0023299964056704425
285.875	286.1	1.0	0.0023274706620792784
286.1	286.325	1.0	0.0023249531145301816
286.325	286.5	1.0	0.0023224437187998603
286.5	286.675	1.0	0.0023199424309803263
286.675	286.9	1.0	0.0023174492075099806
286.9	287.125	1.0	0.0023149640051398634
287.125	287.325	1.0	0.002312486780960299
287.325	287.575	1.0	0.002310017492379579
287.575	287.8	1.0	0.0023075560971106412
287.8	288.0	1.0	0.0023051025531897196
288.0	288.2	1.0	0.002302656818970128
288.2	288.4	1.0	0.0023002188531098255
288.4	288.575	1.0	0.0022977886145696402
288.575	288.75	1.0	0.0022953660626203742
288.75	289.05	1.0	0.0022929511568001715
289.05	289.25	1.0	0.0022905438570193226
289.25	289.45	1.0	0.002288144123380853
289.45	289.75	1.0	0.002285751916389245
289.75	289.925	1.0	0.0022833671967301683
289.925	290.125	1.0	0.0022809899254703225
290.125	290.325	1.0	0.0022786200638895693
290.325	290.6	1.0	0.002276257573570639
290.6	290.8	1.0	0.00227390241640979
290.8	291.025	1.0	0.0022715545545199944
291.025	291.225	1.0	0.0022692139503401876
291.225	291.425	1.0	0.002266880566529572
291.425	291.625	1.0	0.00226455436605999
291.625	291.8	1.0	0.002262235312150196
291.8	292.025	1.0	0.0022599233682703
292.025	292.2	1.0	0.0022576184981595304
292.2	292.4	1.0	0.0022553206658502134
292.4	292.625	1.0	0.002253029835570075
292.625	292.875	1.0	0.0022507459718399403
292.875	293.075	1.0	0.002248469039409784
293.075	293.275	1.0	0.0022461990033102452
293.275	293.5	1.0	0.002243935828789567
293.5	293.675	1.0	0.002241679481340242
293.675	294.0	1.0	0.0022394299267300966
294.0	294.2	1.0	0.0022371871309196933
294.2	294.425	1.0	0.0022349510601502587
294.425	294.6	1.0	0.0022327216808699646
294.6	294.775	1.0	0.002230498959770344
294.775	295.0	1.0	0.002228282863779185
295.0	295.2	1.0	0.002226073360060532
295.2	295.4	1.0	0.002223870415980045
295.4	295.575	1.0	0.0022216739991396395
295.575	295.825	1.0	0.0022194840773899216
295.825	296.025	1.0	0.002217300618770679
296.025	296.25	1.0	0.002215123591539303
296.25	296.525	1.0	0.002212952964220527
296.525	296.725	1.0	0.0022107887054900743
296.725	296.9	1.0	0.002208630784279464
296.9	297.1	1.0	0.002206479169700515
297.1	297.275	1.0	0.0022043338311101834
297.275	297.5	1.0	0.002202194738069707
297.5	297.775	1.0	0.0022000618603001953
297.775	297.975	1.0	0.0021979351677998693
297.975	298.2	1.0	0.0021958146306895188
298.2	298.425	1.0	0.002193700219380368
298.425	298.625	1.0	0.002191591904379564
298.625	298.85	1.0	0.002189489656510446
298.85	299.075	1.0	0.0021873934466798417
299.075	299.3	1.0	0.002185303246069914
299.3	299.525	1.0	0.0021832190260004936
299.525	299.75	1.0	0.002181140758019673
299.75	299.975	1.0	0.0021790684138602856
299.975	300.2	1.0	0.0021770019654097084
300.2	300.375	1.0	0.002174941384789797
300.375	300.575	1.0	0.0021728866442698447
300.575	300.775	1.0	0.0021708377163101034
300.775	300.95	1.0	0.002168794573580435
300.95	301.15	1.0	0.0021667571888794868
301.15	301.3	1.0	0.002164725535230616
301.3	301.5	1.0	0.0021626995858099463
301.5	301.675	1.0	0.0021606793139694602
301.675	301.9	1.0	0.002158664693240553
301.9	302.1	1.0	0.0021566556973500184
302.1	302.35	1.0	0.002154652300140114
302.35	302.575	1.0	0.002152654475669813
302.575	302.775	1.0	0.0021506621981499663
302.775	302.95	1.0	0.0021486754419601795
302.95	303.15	1.0	0.0021466941816497
303.15	303.375	1.0	0.0021447183919098833
303.375	303.6	1.0	0.0021427480476301497
303.6	303.775	1.0	0.002140783123840251
303.775	303.975	1.0	0.0021388235957093826
303.975	304.175	1.0	0.002136869438619904
304.175	304.375	1.0	0.0021349206280802946
304.375	304.625	1.0	0.002132977139719827
304.625	304.8	1.0	0.0021310389493800486
304.8	304.975	1.0	0.0021291060330499434
304.975	305.15	1.0	0.0021271783668206368
305.15	305.35	1.0	0.002125255926989311
305.35	305.55	1.0	0.0021233386899899287
305.55	305.75	1.0	0.002121426632370138
305.75	305.95	1.0	0.002119519730870323
305.95	306.15	1.0	0.0021176179623498825
306.15	306.35	1.0	0.002115721303839635
306.35	306.5	1.0	0.0021138297324707622
306.5	306.7	1.0	0.0021119432255494175
306.7	306.9	1.0	0.0021100617605398497
306.9	307.075	1.0	0.002108185314990685
307.075	307.3	1.0	0.0021063138666495007
307.3	307.525	1.0	0.0021044473933597985
307.525	307.7	1.0	0.0021025858731205105
307.7	307.975	1.0	0.002100729284070013
307.975	308.1	1.0	0.0020988776044701396
308.1	308.3	1.0	0.0020970308127097326
308.3	308.475	1.0	0.0020951888873499414
308.475	308.65	1.0	0.002093351807039845
308.65	308.825	1.0	0.0020915195505804007
308.825	309.0	1.0	0.002089692096880036
309.0	309.225	1.0	0.002087869425030142
309.225	309.475	1.0	0.002086051514169185
309.475	309.675	1.0	0.0020842383436407985
309.675	309.9	1.0	0.002082429892859672
309.9	310.15	1.0	0.0020806261414003657
310.15	310.325	1.0	0.0020788270689298116
310.325	310.525	1.0	0.002077032655269484
310.525	310.7	1.0	0.0020752428803305634
310.7	310.925	1.0	0.0020734577241698915
310.925	311.125	1.0	0.0020716771669695433
311.125	311.325	1.0	0.0020699011889799834
311.325	311.5	1.0	0.0020681297706506285
311.5	311.725	1.0	0.002066362892479745
311.725	311.975	1.0	0.0020646005350997143
311.975	312.175	1.0	0.0020628426792903554
312.175	312.325	1.0	0.002061089305890107
312.325	312.525	1.0	0.0020593403958999446
312.525	312.7	1.0	0.0020575959304194313
312.7	312.9	1.0	0.002055855890650271
312.9	313.125	1.0	0.002054120257890091
313.125	313.325	1.0	0.0020523890136097123
313.325	313.525	1.0	0.0020506621393003854
313.525	313.725	1.0	0.0020489396166496476
313.725	313.925	1.0	0.0020472214273805633
313.925	314.175	1.0	0.002045507553379622
314.175	314.4	1.0	0.002043797976580386
314.4	314.575	1.0	0.002042092679099383
314.575	314.8	1.0	0.0020403916430700164
314.8	314.975	1.0	0.0020386948508104297
314.975	315.15	1.0	0.002037002284679623
315.15	315.35	1.0	0.002035313927160054
315.35	315.55	1.0	0.0020336297608700704
315.55	315.725	1.0	0.002031949768459995
315.725	315.925	1.0	0.002030273932749793
315.925	316.175	1.0	0.0020286022366100553
316.175	316.375	1.0	0.0020269346630206186
316.375	316.55	1.0	0.0020252711950794478
316.55	316.8	1.0	0.0020236118159706606
316.8	317.025	1.0	0.0020219565089396596
317.025	317.175	1.0	0.0020203052573899427
317.175	317.375	1.0	0.002018658044780075
317.375	317.6	1.0	0.002017014854679644
317.6	317.9	1.0	0.0020153756707204096
317.9	318.125	1.0	0.002013740476670023
318.125	318.3	1.0	0.002012109256369854
318.3	318.525	1.0	0.0020104819937403207
318.525	318.775	1.0	0.0020088586727995406
318.775	318.975	1.0	0.002007239277670436
318.975	319.175	1.0	0.002005623792570077
319.175	319.425	1.0	0.0020040122017492834
319.425	319.625	1.0	0.002002404489620524
319.625	319.825	1.0	0.0020008006406397882
319.825	320.0	1.0	0.001999200639359877
320.0	320.2	1.0	0.001997604470419745
320.2	320.425	1.0	0.0019960121185507163
320.425	320.625	1.0	0.0019944235685596112
320.625	320.825	1.0	0.0019928388053402912
320.825	321.025	1.0	0.0019912578138594483
321.025	321.2	1.0	0.001989680579220554
321.2	321.4	1.0	0.0019881070865093164
321.4	321.6	1.0	0.0019865373210103954
321.6	321.775	1.0	0.001984971268000457
321.775	322.0	1.0	0.001983408912869855
322.0	322.275	1.0	0.0019818502410897665
322.275	322.5	1.0	0.0019802952382299566
322.5	322.7	1.0	0.0019787438898903886
322.7	322.875	1.0	0.001977196181790042
322.875	323.1	1.0	0.001975652099729608
323.1	323.35	1.0	0.0019741116295604044
323.35	323.55	1.0	0.0019725747571994745
323.55	323.725	1.0	0.0019710414687104105
323.725	323.95	1.0	0.0019695117501594694
323.95	324.15	1.0	0.001967985587710608
324.15	324.375	1.0	0.0019664629676094947
324.375	324.6	1.0	0.0019649438761897287
324.6	324.825	1.0	0.0019634282998302055
324.825	325.075	1.0	0.001961916224989757
325.075	325.25	1.0	0.001960407638220474
325.25	325.475	1.0	0.0019589025261295134
325.475	325.675	1.0	0.001957400875390647
325.675	325.875	1.0	0.0019559026727495876
325.875	326.075	1.0	0.001954407905070177
326.075	326.325	1.0	0.0019529165591896103
326.325	326.55	1.0	0.001951428622120055
326.55	326.8	1.0	0.0019499440808701252
326.8	327.025	1.0	0.0019484629225603456
327.025	327.2	1.0	0.0019469851343396627
327.2	327.375	1.0	0.0019455107034600516
327.375	327.575	1.0	0.001944039617230331
327.575	327.75	1.0	0.0019425718630294853
327.75	327.925	1.0	0.00194110742828002
327.925	328.125	1.0	0.001939646300500364
328.125	328.325	1.0	0.0019381884672595717
328.325	328.525	1.0	0.0019367339162004171
328.525	328.7	1.0	0.0019352826350296226
328.7	328.925	1.0	0.001933834611490326
328.925	329.15	1.0	0.00193238983345001
329.15	329.325	1.0	0.0019309482887601703
329.325	329.525	1.0	0.00192950996541974
329.525	329.825	1.0	0.001928074851430317
329.825	330.0	1.0	0.0019266429348601122
330.0	330.175	1.0	0.0019252142038892472
330.175	330.325	1.0	0.0019237886466800802
330.325	330.525	1.0	0.0019223662515406303
330.525	330.775	1.0	0.0019209470067700352
330.775	330.975	1.0	0.0019195309007695727
330.975	331.15	1.0	0.001918117921980489
331.15	331.325	1.0	0.0019167080589195251
331.325	331.6	1.0	0.0019153013001398378
331.6	331.8	1.0	0.0019138976342798486
331.8	332.0	1.0	0.0019124970500001837
332.0	332.2	1.0	0.001911099536080485
332.2	332.4	1.0	0.0019097050812799665
332.4	332.65	1.0	0.0019083136744697526
332.65	332.85	1.0	0.0019069253045698176
332.85	333.05	1.0	0.0019055399605401036
333.05	333.25	1.0	0.0019041576314000608
333.25	333.425	1.0	0.0019027783062401937
333.425	333.65	1.0	0.0019014019741998567
333.65	333.875	1.0	0.0019000286244601483
333.875	334.075	1.0	0.0018986582462598989
334.075	334.3	1.0	0.001897290828909881
334.3	334.525	1.0	0.0018959263617697175
334.525	334.725	1.0	0.001894564834240775
334.725	334.9	1.0	0.0018932062357599477
334.9	335.2	1.0	0.0018918505558795928
335.2	335.4	1.0	0.0018904977841298631
335.4	335.653	1.0	0.0018891479101599273
335.653	335.9	1.0	0.0018878009236003024
335.9	336.075	1.0	0.001886456814220061
336.075	336.275	1.0	0.0018851155717500845
336.275	336.525	1.0	0.0018837771860296115
336.525	336.725	1.0	0.0018824416469298555
336.725	336.9	1.0	0.0018811089443904194
336.9	337.15	1.0	0.0018797790683402482
337.15	337.35	1.0	0.001878452008859277
337.35	337.55	1.0	0.0018771277559803679
337.55	337.725	1.0	0.001875806299829641
337.725	337.975	1.0	0.0018744876305900604
337.975	338.125	1.0	0.0018731717384703472
338.125	338.3	1.0	0.0018718586137396187
338.3	338.475	1.0	0.0018705482467105128
338.475	338.65	1.0	0.0018692406277400764
338.65	338.85	1.0	0.0018679357472501934
338.85	339.15	1.0	0.0018666335956698532
339.15	339.325	1.0	0.0018653341635292975
339.325	339.5	1.0	0.0018640374413703142
339.5	339.725	1.0	0.0018627434197604487
339.725	339.925	1.0	0.0018614520893693864
339.925	340.175	1.0	0.001860163440870366
340.175	340.4	1.0	0.0018588774649899165
340.4	340.575	1.0	0.001857594152509634
340.575	340.75	1.0	0.0018563134942501947
340.75	340.925	1.0	0.001855035481050038
340.925	341.1	1.0	0.0018537601038604024
341.1	341.275	1.0	0.0018524873535898934
341.275	341.525	1.0	0.0018512172212599154
341.525	341.75	1.0	0.0018499496978900964
341.75	341.975	1.0	0.0018486847745897705
341.975	342.2	1.0	0.00184742244243985
342.2	342.4	1.0	0.001846162692630493
342.4	342.625	1.0	0.0018449055163793915
342.625	342.825	1.0	0.0018436509049202243
342.825	343.05	1.0	0.0018423988495399612
343.05	343.275	1.0	0.0018411493415797509
343.275	343.5	1.0	0.0018399023724100516
343.5	343.725	1.0	0.0018386579334501718
343.725	343.95	1.0	0.001837416016150506
343.95	344.2	1.0	0.0018361766120094103
344.2	344.4	1.0	0.00183493971255011
344.4	344.575	1.0	0.001833705309370437
344.575	344.775	1.0	0.00183247339407
344.775	345.025	1.0	0.0018312439582892637
345.025	345.225	1.0	0.0018300169937601751
345.225	345.425	1.0	0.0018287924921800425
345.425	345.675	1.0	0.0018275704453305508
345.675	345.925	1.0	0.0018263508450298005
345.925	346.15	1.0	0.0018251336831101028
346.15	346.35	1.0	0.0018239189514801524
346.35	346.525	1.0	0.001822706642029992
346.525	346.725	1.0	0.0018214967467500287
346.725	346.9	1.0	0.0018202892576200114
346.9	347.075	1.0	0.0018190841666791968
347.075	347.275	1.0	0.0018178814660201326
347.275	347.45	1.0	0.0018166811477202671
