#depth	age	sigma_age	air_age	sigma_air_age	deporate	sigma_deporate	thinning	sigma_thinning	LID	sigma_LID	delta_depth	sigma_delta_depth	deporate_model	sigma_deporate_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
5.300000000000000000e+01	1.038962349902088818e+03	5.601249646741229604e+00	nan	nan	3.512678833937984274e-02	1.906510553441623842e-03	9.759219725263365008e-01	4.742267231746009892e-02	nan	nan	nan	nan	3.099999999999991651e-02	7.999999999999996003e-01	9.859999999999999876e-01	5.000000000000000278e-02	1.095300000000000011e+02	1.000000000000000000e+00	4.654751181261955473e-02	1.129660955101067458e-03	nan	nan
5.400000000000000000e+01	1.060445775354035050e+03	5.616404579408719400e+00	nan	nan	3.091598277077650322e-02	1.726523235612310034e-03	9.750240738205482316e-01	4.746891249932767842e-02	nan	nan	nan	nan	2.970000000000005969e-02	7.999999999999993783e-01	9.855000000000000426e-01	5.000000000000000278e-02	1.095300000000000011e+02	1.000000000000000000e+00	4.069431837947175279e-02	1.123959710579343525e-03	nan	nan
5.500000000000000000e+01	1.085019230318314612e+03	5.702324629585398874e+00	nan	nan	2.803020769505851564e-02	1.383399457303186204e-03	9.744933572523822862e-01	4.737459929429525818e-02	nan	nan	nan	nan	2.889999999999992575e-02	7.999999999999998224e-01	9.849999999999999867e-01	5.000000000000000278e-02	1.095300000000000011e+02	1.000000000000000000e+00	3.666686065412368828e-02	3.135985570087468539e-04	nan	nan
5.600000000000000000e+01	1.112291813303614163e+03	5.730893481056781091e+00	nan	nan	2.486558901626189852e-02	1.342257491515395570e-03	9.744573269853850084e-01	4.738818651676089677e-02	nan	nan	nan	nan	2.760000000000006892e-02	8.000000000000003775e-01	9.849999999999999867e-01	4.999999999999999584e-02	1.095300000000000011e+02	1.000000000000000000e+00	3.234472862507877661e-02	7.551875509484607275e-04	nan	nan
5.700000000000000000e+01	1.143208752245703181e+03	5.667591510201952509e+00	nan	nan	2.592388280436402556e-02	1.345846223959531627e-03	9.744783397621001875e-01	4.745278042969929694e-02	nan	nan	nan	nan	2.679999999999993499e-02	7.999999999999988232e-01	9.849999999999999867e-01	4.999999999999999584e-02	1.095300000000000011e+02	1.000000000000000000e+00	3.353724651309724497e-02	6.132621182448071183e-04	nan	nan
5.800000000000000000e+01	1.173026346233613594e+03	5.659716523948111977e+00	nan	nan	2.930502302837588446e-02	1.605928864802936250e-03	9.743243949824395012e-01	4.739053766982267990e-02	nan	nan	nan	nan	2.800000000000002487e-02	7.999999999999971578e-01	9.844999999999999307e-01	4.999999999999999584e-02	1.095300000000000011e+02	1.000000000000000000e+00	3.770104763123165864e-02	9.527440080359370934e-04	nan	nan
5.900000000000000000e+01	1.199550808094232934e+03	5.702875645354958500e+00	nan	nan	3.053011574462137154e-02	1.544502809544425316e-03	9.741702232507799541e-01	4.741058333985933432e-02	nan	nan	nan	nan	2.810000000000001386e-02	7.999999999999970468e-01	9.839999999999999858e-01	5.000000000000000278e-02	1.095300000000000011e+02	1.000000000000000000e+00	3.906273339919440896e-02	5.430669031822251162e-04	nan	nan
6.000000000000000000e+01	1.225150655134650833e+03	5.749729576828469746e+00	nan	nan	2.977557964703770460e-02	1.561219860424368881e-03	9.743523588236003841e-01	4.745959335784501881e-02	nan	nan	nan	nan	2.679999999999993499e-02	7.999999999999976019e-01	9.839999999999999858e-01	5.000000000000000278e-02	1.095300000000000011e+02	1.000000000000000000e+00	3.790579807786647465e-02	7.403029198674215740e-04	nan	nan
6.100000000000000000e+01	1.251531843520284838e+03	5.731949430665147283e+00	nan	nan	3.277776126129675754e-02	1.780999581183409682e-03	9.736663186961281857e-01	4.738477220349875813e-02	nan	nan	nan	nan	2.990000000000003766e-02	7.999999999999983791e-01	9.835000000000000409e-01	5.000000000000000278e-02	1.095300000000000011e+02	1.000000000000000000e+00	4.148460102237871289e-02	1.001344593100262411e-03	nan	nan
6.200000000000000000e+01	1.275637173579034879e+03	5.746371916119652035e+00	nan	nan	2.791294352308355126e-02	1.399703815298728241e-03	9.729805101331313599e-01	4.739063333690111263e-02	nan	nan	nan	nan	2.689999999999992397e-02	7.999999999999997113e-01	9.829999999999999849e-01	5.000000000000000278e-02	1.095300000000000011e+02	1.000000000000000000e+00	3.512472803547270206e-02	4.228503136801501109e-04	nan	nan
6.300000000000000000e+01	1.304107144904936376e+03	5.773381121938938598e+00	nan	nan	2.844892993843228107e-02	1.443340330380460390e-03	9.729803928478018005e-01	4.740834260366982855e-02	nan	nan	nan	nan	2.859999999999995879e-02	8.000000000000007105e-01	9.829999999999999849e-01	5.000000000000000278e-02	1.095300000000000011e+02	1.000000000000000000e+00	3.562181831817438915e-02	5.044708319905243533e-04	nan	nan
