Depth	DEP	ECM	Age
Top (m)	(uS/m)	(uM)	Top (yr BP)

2731.30	17.1884	1.0197	100080
2731.85	16.3702	0.9584	100189
2732.40	16.6975	1.0456	100296
2732.95	15.7560	0.9314	100406
2733.50	16.8297	1.1824	100513
2734.05	17.6035	1.3301	100624
2734.60	16.9899	1.0430	100727
2735.15	15.9303	0.9635	100831
2735.70	15.0142	0.7925	100936
2736.25	15.1207	0.6927	101044
2736.80	15.5538	0.9402	101146
2737.35	17.6331	1.2203	101249
2737.90	17.7276	1.3295	101355
2738.45	17.8437	1.1931	101465
2739.00	16.3294	0.7421	101570
2739.55	15.7482	0.6991	101675
2740.10	16.3792	0.8150	101780
2740.65	16.9631	1.1080	101883
2741.20	17.0457	1.2173	101992
2741.75	17.0593	1.0946	102094
2742.30	15.3507	0.7845	102198
2742.85	14.4922	0.6528	102302
2743.40	15.7639	0.7836	102401
2743.95	16.3127	0.8856	102503
2744.50	16.1876	0.8852	102604
2745.05	16.2342	0.8415	102704
2745.60	15.7478	0.8366	102801
2746.15	16.8310	1.1349	102903
2746.70	16.2279	0.9792	103010
2747.25	15.6607	0.8801	103119
2747.80	15.8503	1.0109	103225
2748.35	15.9963	0.9243	103326
2748.90	16.2957	0.8916	103429
2749.45	15.7310	0.8895	103527
2750.00	15.0398	0.7488	103629
2750.55	15.7842	0.8939	103736
2751.10	10.8280	0.1761	103843
2751.65	9.2386	0.0012	103963
2752.20	9.6010	0.0208	104118
2752.75	9.3164	0.0150	104242
2753.30	9.0569	0.0008	104370
2754.40	13.5776	0.2118	104669
2754.95	12.9131	0.4792	104783
2755.50	9.2588	0.0159	104898
2756.05	8.9250	0.0030	105041
2756.60	9.3887	0.0130	105196
2757.15	12.4911	0.3591	105351
2757.70	14.3060	0.6271	105485
2758.25	15.8914	0.9677	105602
2758.80	15.2569	0.7872	105707
2759.35	14.2207	0.6799	105809
2759.90	14.5909	0.7220	105914
2760.45	14.0507	0.5333	106026
2761.00	14.6368	0.5993	106146
2761.55	12.4060	0.4103	106275
2762.10	12.7545	0.4210	106405
2762.65	12.7299	0.3696	106540
2763.20	11.6676	0.2207	106672
2763.75	11.4472	0.2050	106812
2764.30	11.3754	0.2093	106957
2764.85	13.2505	0.3310	107092
2765.40	14.0278	0.4976	107230
2765.95	13.1239	0.4533	107369
2766.50	12.3310	0.3585	107507
2767.05	12.4692	0.3864	107645
2767.60	11.7989	0.2538	107782
2768.15	11.5687	0.2127	107922
2768.70	12.8475	0.4734	108074
2769.25	11.2342	0.1614	108218
2769.80	10.6149	0.0968	108356
2770.35	11.0887	0.1427	108501
2770.90	11.5592	0.1778	108637
2771.45	12.3591	0.3215	108786
2772.00	12.3507	0.1960	108927
2772.55	10.8886	0.1255	109074
2773.10	9.7058	0.0530	109235
2773.65	10.1213	0.0803	109397
2774.20	12.0272	0.3075	109556
2774.75	13.1425	0.4175	109732
2775.30	12.2636	0.3063	109913
2775.85	10.4613	0.1127	110080
2776.40	10.4218	0.0702	110247
2776.95	10.9931	0.0957	110422
2777.50	11.1864	0.1879	110588
2778.05	10.8247	0.1757	110756
2778.60	12.0172	0.3764	110933
2779.15	14.1505	0.8814	111122
2779.70	16.6366	0.9309	111287
2780.25	15.9459	0.9376	111425
2780.80	12.5585	0.3247	111558
2783.00	11.0935	0.1796	112262
2783.55	11.2559	0.2266	112437
2784.10	11.3832	0.2183	112608
2784.65	12.2852	0.2908	112781
2785.20	14.7376	0.8051	112952
2785.75	14.0822	0.6619	113102
2786.30	13.3119	0.4966	113254
2786.85	13.8648	0.6200	113405
2787.40	12.8195	0.5129	113551
2787.95	14.3591	0.6961	113712
2788.50	16.3394	1.1347	113840
2789.05	16.5975	1.0875	113950
2789.60	16.6726	1.1417	114060
2790.15	17.6579	1.3396	114171
2790.70	17.3984	1.3662	114278
2791.25	17.1234	1.1760	114384
2791.80	16.7096	1.0422	114493
2792.35	15.8347	0.9289	114605
2792.90	16.6012	1.1851	114721
2793.45	15.8527	1.0767	114839
2794.00	16.7940	0.7585	114953
2794.55	16.6874	0.9288	115066
2795.10	16.9031	1.2380	115180
2795.65	17.9357	1.5655	115294
2796.20	18.4459	1.6341	115400
2796.75	14.1963	0.6714	115505
2797.30	17.9246	1.4811	115627
2797.85	17.3510	1.3255	115733
2798.40	16.8602	1.0722	115844
2798.95	16.4669	1.0535	115960
2799.50	15.8887	0.9949	116078
2800.05	15.1887	0.7731	116204
2800.60	14.8394	0.8562	116331
2801.15	15.8702	1.0643	116457
2801.70	16.1661	0.9910	116587
2802.25	15.7637	0.9535	116714
2802.80	16.2663	1.0751	116839
2803.35	16.1465	1.1209	116964
2803.90	15.4716	0.9788	117091
2804.45	14.1051	0.6953	117224
2805.00	13.7420	0.5713	117371
2805.55	12.2023	0.3330	117533
2806.10	11.1685	0.1883	117706
2806.65	12.0849	0.3785	117885
2807.20	13.6342	0.5553	118070
2807.75	13.0010	0.4001	118242
2808.30	11.1017	0.1355	118414
2808.85	15.3826	0.8914	118609
2809.40	18.2622	1.2543	118738
2809.95	18.2005	1.3425	118853
2810.50	16.6399	1.2538	118968
2811.05	17.2865	1.5085	119089
2811.60	18.5696	1.5540	119207
2812.15	18.2563	1.1911	119324
2812.70	17.1434	1.2498	119441
2813.25	17.6093	1.1674	119560
2813.80	17.4773	1.5293	119678
2814.35	17.9029	1.5340	119796
2814.90	16.1060	1.2296	119916
2815.45	16.3474	1.0080	120049
2816.00	16.5844	1.0708	120187
2816.55	16.4661	1.1000	120326
2817.10	16.0367	0.9941	120460
2817.65	15.9036	1.0385	120590
2818.20	16.3823	0.9830	120726
2818.75	16.6293	0.9396	120866
2819.30	16.1828	0.9153	121008
2819.85	14.1775	0.5964	121151
2820.40	14.6827	0.6043	121308
2820.95	14.9829	0.6966	121465
2821.50	13.8520	0.4287	121626
2822.05	13.0835	0.3785	121799
2822.60	14.3662	0.6162	121973
2823.15	15.0110	0.7193	122140
2823.70	14.6454	0.7680	122297
2824.25	14.6758	0.8932	122453
2824.80	14.3856	0.7835	122617
2825.35	13.5281	0.3604	122780
2825.90	13.0697	0.4535	122952
2826.45	12.7001	0.3903	123119
2827.00	12.8962	0.4240	123290
2827.55	13.2608	0.5202	123461
2828.10	13.9987	0.5842	123635
2828.65	14.0376	0.5775	123822
2829.20	14.7164	0.7513	124004
2829.75	15.0748	0.7608	124183
2830.30	14.8627	0.6314	124351
2830.85	14.1695	0.6908	124516
2831.40	13.4009	0.4415	124695
2831.95	13.4103	0.4114	124881
2832.50	14.6460	0.6392	125063
2833.05	13.7539	0.5225	125250
2833.60	15.8853	0.9827	125452
2834.15	16.3060	1.0905	125645
2834.70	13.9590	0.6221	125842
2835.25	13.4656	0.4839	126038
2835.80	14.5766	0.8052	126247
2836.35	15.2549	0.8590	126445
2836.90	17.4398	1.1645	126613
2837.45	18.0753	1.3090	126754
2838.00	18.5802	1.4188	126892
2838.55	18.8802	1.2136	127030
2839.10	18.2000	1.4524	127168
2839.65	17.9962	1.4407	127307
2840.20	18.5322	1.3614	127448
2840.75	17.9194	1.3564	127587
2841.30	18.0459	1.3674	127730
2841.85	17.9967	1.1384	127873
2842.40	18.5689	1.3703	128015
2842.95	18.2683	1.3356	128157
2843.50	18.2814	1.4454	128300
2844.05	18.1080	1.4981	128443
2844.60	18.1977	1.3976	128586
2845.15	18.4243	1.3593	128730
2845.70	18.9772	1.5117	128875
2846.25	18.1752	1.4171	129020
2846.80	15.1094	0.8650	129167
2847.35	13.0998	0.4894	129340
2847.90	18.4542	1.2831	129527
2848.45	18.7001	1.2840	129674
2849.00	17.9379	1.5445	129822
2849.55	18.6926	1.3740	129973
2850.10	18.2744	1.5004	130123
2850.65	18.0820	1.3699	130273
2851.20	17.3173	1.3348	130424
2851.75	13.3550	0.6099	130575
2852.30	13.7465	0.5931	130744
2852.85	18.7099	1.5500	130921
2853.40	15.2944	0.9043	131074
2853.95	17.6391	1.3514	131250
2854.50	16.7408	1.3287	131429
2855.05	13.3662	0.6165	131616
2855.60	18.3554	1.4130	131817
2856.15	18.6696	1.2143	131973
2856.70	19.1812	1.4314	132130
2857.25	18.4839	1.4103	132288
2857.80	13.2614	0.5330	132446
2858.35	9.2119	0.0018	132627
2858.90	9.0464	0.0015	132891
2859.45	15.0297	0.7776	133159
2860.00	18.2703	1.3272	133332
2860.55	18.6128	1.3057	133493
2861.10	17.5178	1.3368	133655
2861.65	12.3328	0.3847	133818
2862.20	9.5396	0.0262	134012
2862.75	10.5103	0.1963	134232
2863.30	9.2780	0.0006	134438
2863.85	9.5454	0.0006	134728
2864.40	11.8689	0.2818	135031
2864.95	12.1367	0.2897	135236
2867.15	9.2905	0.0084	136183
2867.70	9.2291	0.0024	136401
2868.25	9.2123	0.0004	136647
2868.80	9.1192	0.0005	137007
2869.35	9.2445	0.0011	137365
2869.90	9.6077	0.0411	137639
2870.45	11.7900	0.3870	137912
2871.00	8.7516	0.0014	138096
2871.55	9.1381	0.0017	138333
2872.10	9.0426	0.0013	138565
2872.65	9.1871	0.0009	138803
2873.20	8.8791	0.0009	139113
2873.75	9.3852	0.0007	139422
2874.30	9.3671	0.0008	139764
2874.85	9.7281	0.0005	140086
2875.40	9.3116	0.0006	140425
2875.95	9.1542	0.0006	140805
2876.50	9.2390	0.0005	141194
2877.05	9.3580	0.0005	141557
2877.60	9.2675	0.0006	141972
2878.15	8.9601	0.0006	142379
2878.70	8.7947	0.0007	142778
2879.25	9.1855	0.0006	143105
2879.80	9.0617	0.0004	143472
2880.35	9.1765	0.0004	143823
2880.90	9.4693	0.0006	144191
2881.45	9.2124	0.0006	144557
2882.00	10.0284	0.0003	144923
2882.55	10.2534	0.0004	145454
2883.10	10.2053	0.0004	145940
2883.65	10.1127	0.0004	146379
2884.20	10.0873	0.0003	146831
2884.75	10.2785	0.0005	147368
2885.30	9.8377	0.0005	147815
2885.85	9.7087	0.0006	148268
2886.40	9.7419	0.0004	148726
2886.95	9.9723	0.0007	149165
2887.50	9.7994	0.0008	149652
2888.05	9.3157	0.0007	150129
2888.60	9.1140	0.0008	150592
2889.15	9.3396	0.0007	151008
2889.70	9.6165	0.0007	151443
2890.25	9.6524	0.0011	151874
2890.80	9.5902	0.0011	152294
2891.35	9.8681	0.0009	152702
2891.90	9.8199	0.0008	153136
2892.45	9.6684	0.0007	153567
2893.00	10.0425	0.0613	153983
2893.55	9.8265	0.0007	154267
2894.10	9.7906	0.0007	154718
2894.65	10.1668	0.0005	155182
2895.20	9.6394	0.0006	155683
2895.75	9.6369	0.0006	156112
2896.30	9.6610	0.0005	156519
2896.85	10.2566	0.0004	156940
2897.40	10.1238	0.0004	157469
2897.95	9.7392	0.0004	157993
2898.50	9.1996	0.0057	158472
2899.05	9.6040	0.0006	158767
2899.60	9.7298	0.0005	159231
2900.15	9.7343	0.0006	159697
2900.70	10.0983	0.0004	160146
2901.25	10.0593	0.0004	160666
2901.80	9.5594	0.0005	161157
2902.35	9.6005	0.0008	161671
2902.90	9.4048	0.0010	162147
2903.45	9.4177	0.0009	162534
2904.00	9.5550	0.0006	162951
2904.55	9.1739	0.0007	163432
2905.10	9.1096	0.0007	163871
2905.65	8.8849	0.0009	164336
2906.20	8.9079	0.0013	164720
2906.75	8.9929	0.0015	165073
2907.30	8.7839	0.0016	165451
2907.85	9.0375	0.0011	165800
2908.40	9.1123	0.0008	166180
2908.95	8.9033	0.0009	166624
2909.50	8.9271	0.0008	167005
2910.05	8.6936	0.0008	167355
2910.60	9.0304	0.0008	167726
2911.15	8.9557	0.0012	168141
2911.70	8.6385	0.0022	168527
2912.25	8.8022	0.0013	168892
2912.80	8.9619	0.0013	169303
2913.35	9.5559	0.0098	169713
2913.90	8.8858	0.0019	170118
2914.45	8.5566	0.0009	170527
2915.00	8.9710	0.0015	170935
2915.55	15.8572	0.9246	171422
2916.10	18.3137	1.3190	171696
2916.65	16.1533	1.2247	171964
2917.20	8.9231	0.0194	172235
2917.75	9.1030	0.0012	172608
2918.30	9.2083	0.0502	173034
2918.85	13.6583	0.5766	173401
2919.40	9.4303	0.0025	173702
2919.95	9.8260	0.0012	174086
2920.50	9.1842	0.0015	174586
2921.05	9.3416	0.0007	175004
2921.60	9.4447	0.0007	175471
2922.15	9.6399	0.0005	176061
2922.70	9.7813	0.0006	176611
2923.25	9.7202	0.0012	177195
2923.80	9.5937	0.0006	177675
2924.35	9.6869	0.0004	178223
2924.90	9.5510	0.0009	178857
2925.45	9.3974	0.0007	179391
2926.00	9.9738	0.0005	179963
2926.55	9.4123	0.0008	180653
2927.10	9.4222	0.0077	181137
2927.65	9.5965	0.0071	181604
2928.20	9.5582	0.0011	182083
2928.75	12.1981	0.4822	182643
2929.30	10.1509	0.0786	182981
2929.85	9.0980	0.0016	183373
2930.40	15.6860	1.3642	183865
2930.95	9.3126	0.0133	184186
2931.50	9.8136	0.0349	184616
2932.05	10.1326	0.0659	185076
2932.60	9.0959	0.0103	185546
2933.15	11.2506	0.2064	186028
2933.70	14.9049	0.9186	186480
2934.25	13.6154	0.5652	186928
2934.80	10.3839	0.0823	187374
2935.35	9.0076	0.0019	187848
2935.90	9.6473	0.0178	188347
2936.45	9.3845	0.0027	188834
2937.00	8.9932	0.0009	189327
2937.55	8.7768	0.0012	189852
2938.10	8.8792	0.0016	190357
2938.65	8.9847	0.0010	190880
2939.20	8.9741	0.0009	191462
2939.75	8.9120	0.0012	192043
2940.30	9.0169	0.0017	192642
2940.85	9.2733	0.0019	193149
2941.40	8.5758	0.0021	193679
2941.95	8.6164	0.0024	194218
2942.50	8.6646	0.0026	194737
2943.05	8.9551	0.0043	195271
2943.60	8.9438	0.0088	195793
2944.15	8.8590	0.0064	196285
2944.70	9.5540	0.0262	196801
2945.25	9.3694	0.0071	197314
2945.80	8.8010	0.0012	197828
2946.35	9.0637	0.0009	198441
2946.90	9.7935	0.0472	199121
2947.45	12.0104	0.3073	199670
2948.00	13.3206	0.4472	200215
2948.55	11.1290	0.1742	200765
2949.10	9.0408	0.0169	201342
2949.65	8.7367	0.0014	201931
2950.20	8.8451	0.0054	202606
2950.75	8.7187	0.0044	203198
2951.30	8.8480	0.0024	203781
2951.85	9.0561	0.0010	204389
2952.40	9.7897	0.0005	205064
2952.95	9.2106	0.0013	205913
2953.50	9.3511	0.0015	206582
2954.05	9.2756	0.0010	207277
2954.60	9.0940	0.0019	207972
2955.15	9.0112	0.0018	208606
2955.70	9.0364	0.0017	209264
2956.25	9.2152	0.0022	209928
2956.80	9.2163	0.0130	210575
2957.35	10.2677	0.0957	211195
2957.90	9.2462	0.0192	211774
2958.45	9.7564	0.0491	212393
2959.00	11.9926	0.3439	213034
2959.55	9.7069	0.0533	213626
2960.10	10.1688	0.0427	214289
2960.65	13.3376	0.5457	214926
2961.20	12.3345	0.2458	215497
2961.75	12.3802	0.1568	216140
2962.30	12.7244	0.2099	216804
2962.85	12.0856	0.2263	217430
2963.40	9.3197	0.0066	218002
2963.95	9.6424	0.0133	218657
2964.50	9.6500	0.0198	219331
2965.05	10.1522	0.0651	219964
2965.60	9.2275	0.0075	220575
2966.15	9.4631	0.0092	221228
2966.70	9.8985	0.0116	221960
2967.25	11.5792	0.1471	222680
2967.80	9.0788	0.0527	223278
2968.35	10.9762	0.0767	223983
2968.90	11.3433	0.0982	224702
2969.45	11.9222	0.1701	225390
2970.00	10.2712	0.0563	226100
2970.55	11.1525	0.1281	226919
2971.10	11.8606	0.2161	227753
2971.65	10.5737	0.1064	228573
2972.20	11.0131	0.1308	229387
2972.75	11.6990	0.2373	230212
2973.30	12.3336	0.2749	231065
2973.85	12.8090	0.4325	231921
2974.40	10.4139	0.0964	232773
2974.95	10.4690	0.0952	233628
2975.50	11.9063	0.2559	234497
2976.05	9.3529	0.0142	235408
2976.60	10.8580	0.0760	236313
2977.15	11.3758	0.1180	237162
2977.70	9.0173	0.0026	238035
2978.25	8.8516	0.0015	238950
2978.80	8.9824	0.0014	239905
2979.35	9.1953	0.0015	240894
2979.90	8.9502	0.0014	241908
2980.45	8.8346	0.0012	243005
2981.00	9.0130	0.0012	244130
2981.55	9.0039	0.0008	245211
2982.10	9.3406	0.0007	246377
2982.65	8.9847	0.0009	247618
2983.20	8.9851	0.0016	
2983.75	9.2289	0.0013	
2984.30	9.0427	0.0010	
2984.85	8.9337	0.0011	
2985.40	8.9967	0.0012	
2985.95	8.8313	0.0012	
2986.50	9.0245	0.0019	
2987.05	8.8346	0.0019	
2987.60	9.0136	0.0013	
2988.15	8.9585	0.0009	
2988.70	9.3234	0.0009	
2989.25	9.2226	0.0009	
2989.80	9.0794	0.0013	
2990.35	8.4860	0.0013	
2990.90	8.8508	0.0014	
2991.45	8.8022	0.0011	
2992.00	8.8419	0.0010	
2992.55	9.3249	0.0009	
2993.10	9.3734	0.0017	
2993.65	9.6535	0.0089	
2994.20	9.6358	0.0195	
2994.75	9.6644	0.0251	
2995.30	9.3414	0.0104	
2995.85	8.9225	0.0019	
2996.40	8.9667	0.0010	
2996.95	8.9723	0.0014	
2997.50	9.3709	0.0013	
2998.05	9.3769	0.0008	
2998.60	8.9809	0.0008	
2999.15	8.7850	0.0009	
2999.70	9.0427	0.0011	
3000.25	9.1473	0.0009	
3000.80	8.9038	0.0009	
3001.35	8.9681	0.0007	
3001.90	9.1614	0.0007	
3002.45	9.2023	0.0006	
3003.00	9.1799	0.0023	
3003.55	9.0450	0.0021	
3004.10	9.1699	0.0012	
3004.65	9.2277	0.0008	
3005.20	9.2999	0.0007	
3005.75	9.2371	0.0008	
3006.30	9.2510	0.0007	
3006.85	9.0646	0.0008	
3007.40	8.9103	0.0006	
3007.95	9.2337	0.0009	
3008.50	9.1330	0.0009	
3009.05	8.8887	0.0010	
3009.60	8.9712	0.0011	
3010.15	8.8949	0.0008	
3010.70	9.5269	0.0008	
3011.25	9.8139	0.0009	
3011.80	9.0342	0.0010	
3012.35	10.0949	0.0228	
3012.90	15.9359	0.7128
3013.45	13.9479	0.5822
3014.00	10.8094	0.1280
3014.55	10.5370	0.0546
3015.10	10.2852	0.0694
3015.65	9.8483	0.0638
3016.20	9.9748	0.0282
3016.75	9.9365	0.0199
3017.30	9.1010	0.0142
3017.85	9.3248	0.0078
3018.40	9.3229	0.0036
3018.95	9.1028	0.0016
3019.50	8.8941	0.0013
3020.05	8.9679	0.0007
3020.60	8.9110	0.0006
3021.15	8.9069	0.0006
3021.70	9.0946	0.0007
