#PROGRAM: dep90.pas
#PROT: N: 49
#PROT: TE: -28
#PROT: T: 26.400
#PROT: DB: 1650 78.00 # end of core
#PROT: DB: 550 78.00 # bag cut
#PROT: DB: 1100 78.00 # bag cut
#PROT: DB: 950 78.00
#PROT: CC: 870 880
# depth c250k g250k c200k g200k c100k g100k c50k g50k 
    27.625   0.144315  65.287100   0.145207  65.000200   0.152155  63.529000   0.173258  60.842300 
    27.630   0.143737  65.369600   0.144636  65.098500   0.151753  63.584700   0.173160  60.800000 
    27.635   0.143329  65.794500   0.144252  65.504200   0.151568  63.902700   0.173436  60.985300 
    27.640   0.142972  65.877600   0.143910  65.577900   0.151324  63.918300   0.173315  60.961500 
    27.645   0.142709  65.351800   0.143637  65.063700   0.150903  63.468000   0.172538  60.587300 
    27.650   0.142558  64.756600   0.143454  64.471200   0.150521  62.938200   0.171650  60.165100 
    27.655   0.142456  64.113900   0.143329  63.841800   0.150201  62.335400   0.170835  59.644400 
    27.660   0.142259  63.136500   0.143083  62.873300   0.149715  61.445300   0.169633  58.885900 
    27.665   0.142248  62.805000   0.143045  62.508300   0.149570  61.112700   0.169263  58.603900 
    27.670   0.142566  63.300700   0.143388  63.041600   0.150060  61.635000   0.170098  59.062000 
    27.675   0.142817  63.748800   0.143675  63.468400   0.150389  62.016400   0.170628  59.426900 
    27.680   0.142655  63.611100   0.143506  63.335600   0.150300  61.865800   0.170649  59.236200 
    27.685   0.142760  63.519300   0.143605  63.262700   0.150446  61.799700   0.170983  59.122800 
    27.690   0.143705  64.178600   0.144560  63.921400   0.151479  62.434000   0.172332  59.749500 
    27.695   0.144334  64.683900   0.145208  64.402000   0.152210  62.913600   0.173361  60.176200 
    27.700   0.144438  64.627300   0.145331  64.345800   0.152472  62.827500   0.173849  59.981800 
    27.705   0.144194  64.137300   0.145104  63.855700   0.152352  62.247900   0.173750  59.283900 
    27.710   0.143676  62.323000   0.144513  62.151600   0.151372  60.554500   0.171626  57.752900 
    27.715   0.143242  59.366700   0.143969  59.153200   0.149912  57.918200   0.168070  55.553500 
    27.720   0.143132  56.892700   0.143760  56.686700   0.149066  55.607200   0.165491  53.550800 
    27.725   0.142503  54.493600   0.143085  54.306800   0.148043  53.311000   0.163314  51.378000 
    27.730   0.142400  52.337100   0.142926  52.160600   0.147482  51.258200   0.161601  49.475200 
    27.735   0.142912  51.227700   0.143397  51.085300   0.147730  50.177200   0.161265  48.489600 
    27.740   0.143428  50.613400   0.143884  50.482600   0.148212  49.712900   0.161268  47.916700 
    27.745   0.143414  48.788600   0.143822  48.663000   0.147607  47.919400   0.159488  46.344600 
    27.750   0.142931  46.064800   0.143248  45.973600   0.146225  45.433300   0.156103  44.355500 
    27.755   0.143049  44.618300   0.143280  44.545400   0.145797  44.134500   0.154435  43.313000 
    27.760   0.142710  44.791700   0.142961  44.705600   0.145655  44.250900   0.154752  43.342300 
    27.765   0.142259  47.212400   0.142672  47.059500   0.146371  46.212600   0.157839  44.721300 
    27.770   0.142081  49.561500   0.142623  49.383200   0.147168  48.393600   0.160837  46.344600 
    27.775   0.142620  49.740400   0.143117  49.592200   0.147490  48.680300   0.160991  46.813900 
    27.780   0.142992  48.818200   0.143401  48.711800   0.147309  47.959100   0.159652  46.340000 
    27.785   0.142895  48.251800   0.143306  48.138800   0.146953  47.450900   0.158690  46.028200 
    27.790   0.142927  48.181900   0.143335  48.056600   0.146944  47.390700   0.158504  45.994900 
    27.795   0.143062  48.311800   0.143472  48.193200   0.147060  47.513200   0.158489  46.125800 
    27.800   0.143252  48.561300   0.143635  48.425500   0.147205  47.768300   0.158613  46.294500 
    27.805   0.143426  49.058700   0.143814  48.917400   0.147471  48.216800   0.159097  46.795800 
    27.810   0.143775  50.212600   0.144235  50.065900   0.148262  49.361800   0.160742  47.700500 
    27.815   0.144197  51.331700   0.144692  51.197800   0.148983  50.319900   0.162193  48.546200 
    27.820   0.144627  51.319600   0.145089  51.189600   0.149285  50.334500   0.162243  48.638700 
    27.825   0.144928  50.452900   0.145341  50.319500   0.149122  49.674700   0.160893  48.221000 
